user_id,event_id,tier_id,price_paid,event_category,event_owner_id,event_date,user_gender,user_birth_date,interaction
usr_ff9185bd,evt_438856c3,tier_standard,129.91,Food,org_fdf38960,2025-03-11,Male,1995-11-10,1
usr_86beb545,evt_3cf42ad0,tier_standard,129.72,Tech,org_d5a8e6fd,2024-09-01,Male,2003-10-09,1
usr_9dde0ec0,evt_542f2066,tier_premium,72.11,Business,org_1e570874,2024-10-02,Male,2000-11-28,1
usr_f0d3f834,evt_04a4010a,tier_basic,12.3,Food,org_c1208f4e,2024-11-15,Male,2000-09-19,1
usr_73f0cdec,evt_2f56fbf6,tier_standard,145.57,Tech,org_e52f5337,2025-07-02,Non-binary,1997-03-26,1
usr_e5f4c59c,evt_deafe055,tier_basic,18.41,Food,org_1cc2f5ec,2024-10-05,Non-binary,1973-08-08,1
usr_90181530,evt_99fc4cc1,tier_premium,165.21,Business,org_0fee492d,2024-11-21,Female,1977-07-20,1
usr_a70b449c,evt_3542fd6d,tier_premium,176.09,Tech,org_6fdbec23,2024-10-04,Male,2002-04-13,1
usr_594113af,evt_41eba3ff,tier_basic,113.52,Sports,org_2e22da00,2025-03-18,Male,1978-09-07,1
usr_6f4a6370,evt_6b2e6069,tier_premium,37.37,Sports,org_3ef068fe,2025-05-10,Female,2007-01-20,1
usr_e6aeb3d4,evt_4331d0ef,tier_standard,177.06,Tech,org_39af9366,2025-02-01,Male,1996-02-14,1
usr_675a05d7,evt_ad27f8dc,tier_basic,128.23,Food,org_1e12d90a,2024-10-29,Non-binary,1978-07-25,1
usr_a8503751,evt_5ac0b0fc,tier_basic,68.29,Sports,org_e21e23eb,2025-04-17,Male,1986-03-23,1
usr_963d094b,evt_628d5953,tier_basic,104.54,Sports,org_79c16103,2024-09-30,Non-binary,1999-05-30,1
usr_8699a200,evt_774bba6c,tier_basic,89.44,Business,org_518dcaa9,2025-04-28,Male,1989-07-11,1
usr_b051a008,evt_abb1a78e,tier_premium,179.54,Art,org_4ad3876b,2025-04-11,Non-binary,1981-12-19,1
usr_f25cf236,evt_e846fefc,tier_premium,125.03,Sports,org_eca71b83,2024-07-31,Female,1996-05-07,1
usr_55a46a2d,evt_de047b75,tier_premium,63.04,Business,org_9fca702b,2025-04-17,Male,1978-06-09,1
usr_ef2379e2,evt_20a08d1b,tier_premium,110.41,Tech,org_52b3455f,2025-01-04,Male,1996-11-15,1
usr_28421614,evt_6e822293,tier_premium,93.17,Tech,org_719d8066,2025-02-03,Non-binary,1985-01-20,1
usr_3b8d39c2,evt_489a9fee,tier_standard,161.26,Art,org_37329f76,2025-03-29,Female,2000-10-06,1
usr_1de7d818,evt_3b831192,tier_basic,179.17,Music,org_0090acff,2025-01-24,Non-binary,1988-08-09,1
usr_cdd64111,evt_690d1aa2,tier_premium,84.72,Music,org_68d79dc2,2024-08-15,Male,1989-05-13,1
usr_76f8ac60,evt_84434b11,tier_premium,174.39,Art,org_f062be24,2025-04-29,Non-binary,2002-09-29,1
usr_9a1f6605,evt_ab94cf21,tier_premium,95.46,Food,org_620d7779,2025-07-21,Female,1968-04-06,1
usr_f93d6a23,evt_800d2094,tier_standard,57.31,Business,org_01c16555,2024-12-20,Female,1973-02-09,1
usr_5b1f9dd8,evt_1b8b0976,tier_basic,133.2,Food,org_4e3104ff,2024-08-23,Non-binary,1998-08-06,1
usr_f9f47dfc,evt_5a5ef89f,tier_premium,107.34,Tech,org_ea9bef62,2025-04-10,Female,1971-09-09,1
usr_73ecc3a7,evt_973432fd,tier_standard,125.82,Art,org_a3adf28f,2025-02-08,Male,1965-07-08,1
usr_1666e126,evt_0df2b9c0,tier_standard,162.16,Food,org_8f55092a,2025-04-13,Non-binary,1981-07-20,1
usr_84ed5a08,evt_84315007,tier_premium,64.23,Music,org_f6101503,2025-03-21,Female,1969-10-12,1
usr_cc11fb37,evt_30a3ba73,tier_standard,152.83,Food,org_eb3db471,2025-07-19,Non-binary,1984-04-19,1
usr_a055491f,evt_971746ed,tier_standard,68.12,Tech,org_49313b7a,2025-02-16,Non-binary,1982-12-04,1
usr_f9d4ff58,evt_9620d559,tier_premium,73.91,Art,org_a673ea2c,2024-10-03,Non-binary,1999-02-17,1
usr_3ce8c17f,evt_acceef56,tier_basic,27.28,Business,org_253d7ada,2024-10-31,Non-binary,2001-07-23,1
usr_6863a8b3,evt_a91d9eb5,tier_standard,43.77,Sports,org_c72ed35a,2025-01-18,Male,1976-08-11,1
usr_ad18fc34,evt_0d7e1298,tier_basic,110.3,Music,org_11222ec2,2024-12-03,Non-binary,1981-06-03,1
usr_ea71c5be,evt_127641a6,tier_premium,60.15,Business,org_5174d5d1,2025-05-23,Non-binary,1977-03-17,1
usr_f6d10c7c,evt_8b8de94d,tier_standard,159.94,Art,org_20ddd0da,2025-02-28,Non-binary,1992-09-26,1
usr_5897476c,evt_e67bb439,tier_basic,62.21,Sports,org_0dfc59c0,2024-07-28,Male,1968-08-10,1
usr_386c2fc6,evt_6d3c467b,tier_basic,58.07,Food,org_2d8091bc,2024-11-13,Non-binary,1968-04-22,1
usr_57844a3b,evt_3601078a,tier_standard,139.91,Tech,org_3509b474,2024-10-27,Male,1994-03-11,1
usr_99793dc8,evt_b74c4948,tier_basic,46.79,Food,org_c6926225,2025-06-10,Male,2005-04-21,1
usr_228e245d,evt_54fc6ddf,tier_standard,77.6,Music,org_55f89cb1,2024-09-19,Male,1993-07-15,1
usr_75776467,evt_84a6a8fc,tier_basic,182.49,Food,org_049c329a,2025-01-13,Female,1979-08-12,1
usr_82f4d6b1,evt_ef16f2a6,tier_basic,193.64,Tech,org_6b4a06b8,2025-02-23,Female,1994-02-14,1
usr_c65c26b8,evt_78727d26,tier_basic,58.96,Food,org_58b9ff72,2025-01-06,Non-binary,1997-07-22,1
usr_6b31baa4,evt_65e1c657,tier_standard,111.04,Sports,org_8595a02a,2024-09-29,Male,1986-07-30,1
usr_069e534b,evt_1eec9fae,tier_standard,169.08,Tech,org_ac9cab01,2025-02-20,Female,1969-10-15,1
usr_5fc21bb1,evt_69e48162,tier_standard,109.65,Art,org_1321bb4e,2024-10-17,Non-binary,1965-11-22,1
usr_3f14bc39,evt_53760f5d,tier_basic,29.56,Art,org_13433bbc,2024-11-16,Male,1985-04-16,1
usr_fb81b471,evt_d665f73a,tier_premium,171.08,Music,org_c8c1959f,2024-10-31,Non-binary,2003-12-26,1
usr_c7d84d07,evt_a716cb7f,tier_standard,121.59,Tech,org_ef12d139,2024-09-23,Female,1992-02-29,1
usr_3aec3ca1,evt_0e11fb3b,tier_basic,13.0,Art,org_d605d7b7,2024-07-31,Female,1970-02-15,1
usr_276c21dd,evt_fde4eb0d,tier_basic,49.77,Tech,org_a1fe4384,2025-06-19,Male,1970-04-24,1
usr_1e135889,evt_36294243,tier_basic,153.93,Business,org_1e776eee,2025-03-05,Male,1992-05-22,1
usr_5a9a5770,evt_7253176d,tier_basic,116.02,Music,org_88cd23f5,2024-07-23,Male,1989-04-07,1
usr_4a7c4f2b,evt_95a68173,tier_basic,104.93,Music,org_38312a76,2025-06-24,Female,1995-06-12,1
usr_bc31700d,evt_a3755821,tier_premium,29.48,Music,org_fbb8cd6a,2025-07-07,Female,1969-07-16,1
usr_60bfbd11,evt_aaa56db1,tier_basic,187.26,Music,org_8621e609,2025-06-25,Female,1978-04-17,1
usr_2d3d7be8,evt_74ae5022,tier_basic,133.29,Music,org_c944817e,2025-04-16,Female,1989-11-14,1
usr_cab8607e,evt_f28c9982,tier_premium,105.59,Music,org_2be914c4,2025-04-02,Male,2000-11-02,1
usr_48647f83,evt_0d178dd9,tier_standard,149.64,Music,org_bb0cefa2,2025-05-24,Non-binary,1974-03-12,1
usr_18936ee8,evt_c014a23c,tier_premium,117.42,Business,org_13d77e65,2025-04-07,Male,2001-09-30,1
usr_e0cb8571,evt_918b18a4,tier_basic,156.92,Music,org_3dee74c1,2024-11-03,Male,2006-11-12,1
usr_8a91410e,evt_d4f68e20,tier_standard,17.96,Music,org_61a57997,2025-05-12,Female,1967-10-02,1
usr_49fdb74c,evt_f85ed683,tier_basic,92.73,Sports,org_4a5e20ca,2025-01-29,Female,2000-11-12,1
usr_1ba90b9b,evt_7f0d0fd2,tier_standard,62.45,Music,org_27142aff,2024-10-08,Male,1969-07-12,1
usr_cdf70a15,evt_9577d53a,tier_basic,28.81,Tech,org_7fa1e9f6,2025-03-31,Non-binary,2000-11-09,1
usr_081bc498,evt_508c68a6,tier_standard,162.24,Sports,org_7ebeac09,2024-08-25,Female,1984-04-09,1
usr_fd75a613,evt_063fd020,tier_basic,199.32,Food,org_2c6ddb76,2025-04-07,Non-binary,2001-10-17,1
usr_73700dae,evt_f950ef41,tier_basic,155.68,Sports,org_acb04f43,2025-07-08,Male,1990-04-26,1
usr_6257864b,evt_4115b96c,tier_standard,107.73,Tech,org_01a8c3a0,2025-03-12,Non-binary,1995-10-04,1
usr_68018815,evt_d948d79d,tier_basic,112.17,Music,org_b852ef22,2025-05-08,Non-binary,1985-02-16,1
usr_9bb9bcfb,evt_962d67b6,tier_premium,76.31,Sports,org_ff0c3c5d,2025-02-25,Non-binary,1978-03-22,1
usr_cd5bc763,evt_17c08a47,tier_standard,130.87,Music,org_ae74d2cf,2025-01-13,Non-binary,1994-01-05,1
usr_c7bb08ce,evt_cd09c515,tier_standard,79.97,Art,org_7bf4fa6e,2025-01-09,Female,1969-12-03,1
usr_9a302e0e,evt_e42c8fa9,tier_standard,28.9,Tech,org_f292937b,2025-07-01,Female,2002-10-25,1
usr_d4bc3d8b,evt_b2d6b417,tier_standard,78.6,Art,org_48f63240,2025-05-04,Female,1969-08-03,1
usr_b7deabc6,evt_faab0d9e,tier_basic,179.91,Music,org_64ddcdfe,2025-06-02,Male,1975-07-28,1
usr_8f89a3b0,evt_079ced85,tier_standard,66.81,Tech,org_e5428ffa,2024-09-17,Male,1977-07-12,1
usr_687f382a,evt_3d740fc2,tier_premium,22.16,Tech,org_8a843fb9,2024-11-25,Non-binary,1990-06-21,1
usr_1b0b73b7,evt_adb52be8,tier_standard,147.74,Sports,org_666917b8,2025-06-13,Male,1981-08-20,1
usr_52962fe6,evt_89920534,tier_basic,194.21,Music,org_7dbcfc29,2025-02-21,Male,1998-01-07,1
usr_4f612493,evt_9e42a298,tier_premium,22.59,Music,org_5911fe66,2025-07-18,Male,1997-11-14,1
usr_41633a34,evt_bed47d63,tier_basic,95.61,Music,org_3198da42,2024-08-10,Male,1989-06-13,1
usr_0915fd8f,evt_641a32d8,tier_basic,124.92,Business,org_5b000025,2025-05-17,Female,1978-06-26,1
usr_283d2b07,evt_2af3aa30,tier_standard,76.42,Sports,org_85bf0167,2025-02-20,Male,1984-07-16,1
usr_4c4189f6,evt_cb468db8,tier_standard,99.79,Tech,org_3ab4c9d5,2025-03-25,Male,1965-06-10,1
usr_33350adb,evt_10a18689,tier_basic,93.23,Music,org_06d11d49,2025-04-13,Male,1984-04-01,1
usr_329b7a14,evt_9ea39da9,tier_premium,143.46,Art,org_c9cc4ef0,2024-10-20,Male,1986-12-17,1
usr_5accad9d,evt_ea331219,tier_premium,142.95,Sports,org_8cf984ff,2025-02-04,Non-binary,1995-12-17,1
usr_4664aa27,evt_10fef78b,tier_premium,111.33,Tech,org_b0631869,2025-03-09,Non-binary,2003-06-26,1
usr_6592470c,evt_b1f5e535,tier_premium,102.89,Tech,org_895d12a3,2025-06-06,Non-binary,1998-09-10,1
usr_1caf3317,evt_25d7bec5,tier_basic,80.06,Art,org_80027612,2024-08-01,Non-binary,1994-06-03,1
usr_3f291a76,evt_8cb7c466,tier_basic,137.3,Food,org_82081da7,2024-12-20,Non-binary,1972-09-12,1
usr_cd9ae4a5,evt_692fb6ee,tier_standard,89.66,Sports,org_f969b163,2024-10-05,Male,2005-10-12,1
usr_b2e9bd22,evt_a8e15030,tier_standard,140.61,Food,org_951e909b,2025-02-12,Non-binary,1999-02-19,1
usr_14c153c1,evt_eb9fc9f9,tier_premium,87.3,Food,org_1593c041,2025-07-11,Male,1995-05-27,1
usr_b10d5c46,evt_3b928bdb,tier_standard,194.11,Music,org_bfe1dd51,2025-01-18,Male,1993-03-09,1
usr_ec8aebba,evt_3bce9c39,tier_premium,189.81,Business,org_830e98b6,2025-04-10,Non-binary,1971-06-21,1
usr_fef0b603,evt_21a2f0de,tier_standard,161.26,Food,org_029f1ab1,2024-09-06,Female,1997-03-23,1
usr_3116d63c,evt_7c223ba6,tier_standard,108.8,Food,org_519171f8,2025-01-09,Male,2006-01-02,1
usr_4136f9bd,evt_fd9bd7b3,tier_basic,58.09,Tech,org_f4d8405a,2025-06-09,Non-binary,2001-09-15,1
usr_69d22e4f,evt_21f5ae4a,tier_standard,189.78,Tech,org_87e76e94,2025-06-12,Non-binary,1968-05-10,1
usr_4c526fda,evt_3d99a347,tier_standard,110.72,Music,org_91eff812,2024-07-29,Female,2006-02-17,1
usr_d0c5b2da,evt_3a71f17b,tier_standard,43.37,Music,org_8cdeac05,2024-10-14,Female,1968-08-14,1
usr_de0907a7,evt_9541d996,tier_basic,162.03,Music,org_400d02ae,2024-08-20,Non-binary,2005-12-04,1
usr_227f0622,evt_3d911cac,tier_premium,90.7,Art,org_fc6ec8c6,2024-08-07,Non-binary,1983-10-04,1
usr_2f9fa8ec,evt_46a99b31,tier_standard,116.75,Food,org_33d3561a,2025-03-10,Non-binary,1998-06-05,1
usr_ad604d93,evt_6a260b03,tier_basic,170.8,Art,org_c7865fe5,2024-12-15,Female,1992-02-28,1
usr_581a2b27,evt_ea07f4ea,tier_basic,14.87,Food,org_44a8998e,2025-04-07,Female,2005-01-24,1
usr_1678babd,evt_238b6d90,tier_standard,71.03,Music,org_323f6513,2024-09-17,Male,1980-01-12,1
usr_df5ba0b8,evt_b948e72d,tier_standard,48.34,Business,org_36cd3f13,2025-06-18,Male,1969-03-24,1
usr_3ddd0cf0,evt_9ab981ce,tier_basic,149.96,Business,org_c32dc76c,2024-09-30,Non-binary,1994-07-06,1
usr_dabcd7bd,evt_96097988,tier_standard,81.4,Music,org_f6799dd2,2024-08-24,Male,1973-09-08,1
usr_950cbd7d,evt_a9b047b3,tier_standard,56.28,Art,org_73d29e99,2024-09-16,Female,1995-02-13,1
usr_2746b03f,evt_4a9d95f1,tier_standard,11.75,Food,org_09f23f4d,2025-04-09,Male,1984-06-07,1
usr_5581188f,evt_78956e81,tier_standard,79.64,Sports,org_10f68093,2024-08-28,Male,1965-10-22,1
usr_4f5bfada,evt_3ea66967,tier_standard,86.82,Art,org_d6f871e5,2025-06-29,Male,1992-11-11,1
usr_f6266040,evt_e94b8e60,tier_standard,92.23,Art,org_e9a2773f,2024-11-02,Non-binary,1975-12-10,1
usr_796c6dcc,evt_d982c048,tier_basic,95.65,Sports,org_4331c94a,2025-06-03,Female,1992-01-24,1
usr_99d07087,evt_e1653878,tier_basic,144.14,Tech,org_9bd04fbd,2024-09-03,Male,1994-03-17,1
usr_42c046af,evt_fe197242,tier_standard,95.63,Sports,org_69a2de1f,2024-08-14,Female,1973-05-26,1
usr_6200b028,evt_963fd3a4,tier_basic,17.81,Music,org_968795ef,2024-11-03,Male,1975-02-05,1
usr_8bd23dc8,evt_62d2b2b3,tier_basic,112.93,Art,org_eb70792b,2024-10-14,Male,1988-05-11,1
usr_6d51cc8e,evt_4671d96b,tier_standard,194.84,Music,org_30af737c,2025-04-26,Non-binary,1971-10-17,1
usr_ccaff7cd,evt_6c79973d,tier_premium,67.99,Art,org_2981bd4e,2025-03-05,Non-binary,1967-09-22,1
usr_92ec945d,evt_e36f7d83,tier_premium,154.36,Art,org_f32e3143,2024-11-28,Non-binary,2007-03-27,1
usr_bd1cf0b3,evt_5cea9ebf,tier_basic,127.7,Tech,org_4d7a559f,2025-06-07,Female,1999-09-23,1
usr_b35eb15f,evt_e0f246d3,tier_basic,148.1,Art,org_4d1313a9,2024-11-23,Female,2000-09-16,1
usr_46020814,evt_90209b52,tier_standard,143.24,Sports,org_ef591525,2024-11-02,Non-binary,1991-07-22,1
usr_642c2995,evt_9a529594,tier_standard,138.27,Sports,org_e4f20596,2025-07-19,Male,1986-08-15,1
usr_52fd4fa0,evt_0742f683,tier_premium,101.67,Tech,org_613a3163,2024-09-20,Male,1965-05-08,1
usr_179d8af1,evt_ea18b510,tier_basic,43.73,Art,org_f2ab4485,2025-07-08,Female,1974-04-14,1
usr_cf5d0965,evt_ca5b27c4,tier_standard,91.74,Art,org_276949df,2024-07-23,Male,1978-01-26,1
usr_272af46a,evt_34a51083,tier_standard,33.31,Tech,org_7701cf18,2024-12-01,Female,2000-02-24,1
usr_c7ac4494,evt_9b9d9546,tier_premium,13.71,Business,org_c0145a3c,2024-11-06,Female,2001-10-03,1
usr_a3a59829,evt_ecdf1afa,tier_basic,165.04,Business,org_3c9f0d63,2025-02-28,Non-binary,1975-04-29,1
usr_73c73f2e,evt_121dd2ba,tier_basic,101.86,Music,org_22ff9957,2024-08-27,Female,2004-04-25,1
usr_c5c2326b,evt_f9f3fea5,tier_premium,123.42,Music,org_f2162c4a,2024-11-16,Female,1970-12-15,1
usr_d044770b,evt_1bb40a8f,tier_premium,34.26,Sports,org_fcf9b160,2025-02-05,Male,1965-02-04,1
usr_d7c9c2e2,evt_cef2c13e,tier_standard,117.62,Sports,org_d3b47eed,2025-04-12,Female,1974-12-22,1
usr_7cb6d1e6,evt_8ed2c3d6,tier_standard,166.38,Food,org_aaab452b,2025-01-15,Female,2006-11-04,1
usr_3dcae49a,evt_c8377506,tier_basic,71.92,Art,org_a06e0e28,2025-01-23,Female,1965-07-05,1
usr_f4007946,evt_7c399e35,tier_premium,75.19,Food,org_15ce196d,2025-05-19,Male,1970-07-16,1
usr_dcc410a4,evt_98a0d53a,tier_premium,99.93,Sports,org_44f436c8,2025-02-24,Male,1966-02-16,1
usr_cb7f2aea,evt_d8562b6f,tier_basic,96.68,Food,org_1dae4124,2024-09-13,Female,1989-01-04,1
usr_32a7f21d,evt_bc89d0bc,tier_premium,139.06,Art,org_ea480dd5,2024-08-19,Male,1968-05-30,1
usr_7549836d,evt_dd3e0ecc,tier_basic,25.78,Sports,org_ef321daf,2025-07-12,Female,1969-11-25,1
usr_6d4cbcb9,evt_9169c615,tier_standard,192.07,Music,org_1f1c569e,2024-07-29,Female,1977-10-28,1
usr_7f8af1e2,evt_4290d6a4,tier_basic,97.22,Food,org_e3a149f1,2025-05-22,Female,1976-01-04,1
usr_7e0b3354,evt_3b2aaf05,tier_basic,30.96,Tech,org_27ab5f78,2025-07-20,Female,1990-09-07,1
usr_580200f0,evt_ed5535a6,tier_basic,59.39,Tech,org_92340d3b,2025-03-09,Male,1993-08-14,1
usr_66b54c69,evt_270d4b35,tier_basic,136.19,Art,org_141e1bdd,2024-09-30,Non-binary,1982-11-24,1
usr_79876396,evt_9c11f4e7,tier_premium,63.69,Sports,org_6c0e2afb,2025-04-17,Non-binary,2000-10-13,1
usr_d3fa3ef8,evt_df4f52d0,tier_standard,149.84,Food,org_8e89c07f,2025-07-11,Non-binary,2001-12-25,1
usr_199d66f3,evt_66652950,tier_basic,54.18,Food,org_4f5757b8,2024-12-09,Male,1987-11-17,1
usr_ea4bb3c0,evt_eb9c1fc0,tier_standard,138.92,Food,org_15cf3a65,2025-03-07,Non-binary,1992-11-19,1
usr_075f5f41,evt_d0a567ab,tier_premium,62.89,Art,org_dd96734e,2024-10-04,Female,1976-06-23,1
usr_b1879a08,evt_ff0b82fa,tier_basic,188.64,Sports,org_e4490dde,2024-07-29,Non-binary,1967-01-30,1
usr_ec21c402,evt_f0498ce7,tier_standard,75.43,Business,org_464850ef,2025-04-22,Male,1983-07-30,1
usr_d273f112,evt_1dba9f7f,tier_premium,142.55,Tech,org_c60f3756,2024-10-31,Male,1969-02-21,1
usr_570dd971,evt_2b976ea0,tier_premium,178.06,Sports,org_3ff5bbfb,2024-08-02,Female,2007-03-05,1
usr_bb93423c,evt_331d0dd6,tier_basic,181.55,Art,org_318fb360,2025-07-15,Female,1983-08-17,1
usr_47529a3e,evt_fd3ad3d9,tier_basic,34.61,Tech,org_48ec1091,2025-04-30,Male,2002-10-27,1
usr_54c953ef,evt_87fd520b,tier_premium,24.38,Food,org_72d0e7f6,2025-01-27,Non-binary,2001-08-14,1
usr_028a9891,evt_d88bb1b2,tier_standard,84.41,Art,org_9ed8c140,2024-12-03,Female,1974-09-17,1
usr_613745ef,evt_b063b680,tier_premium,65.69,Music,org_e8d763f1,2024-08-21,Male,1969-04-13,1
usr_c7422b82,evt_0debdde6,tier_standard,195.13,Sports,org_84dcf240,2025-02-05,Female,1991-02-24,1
usr_891d998c,evt_c9631f00,tier_basic,66.08,Sports,org_3f3aa324,2024-09-01,Male,1974-06-26,1
usr_59669cd4,evt_6cc182b9,tier_standard,185.73,Food,org_992ec831,2024-07-27,Female,1978-09-20,1
usr_2332411e,evt_ce6bbaf1,tier_premium,184.07,Business,org_bd1f6964,2024-09-15,Non-binary,1986-06-16,1
usr_6e0bf5c1,evt_2e8cdc7e,tier_basic,130.13,Music,org_44adf864,2025-06-11,Male,1983-10-13,1
usr_ec7d856a,evt_7369c1af,tier_standard,78.03,Food,org_288bc065,2025-02-26,Non-binary,1982-09-20,1
usr_9b286012,evt_ec976292,tier_basic,159.77,Business,org_23407e8e,2025-05-24,Non-binary,1975-07-02,1
usr_5e273210,evt_a80e2204,tier_premium,94.49,Art,org_a29e0797,2025-03-31,Male,1964-09-16,1
usr_c3e0bf62,evt_3c00f684,tier_standard,70.17,Art,org_253fa5b0,2025-07-18,Non-binary,1966-01-20,1
usr_3258f4a9,evt_9f5a8b4f,tier_standard,141.69,Tech,org_b383a530,2024-10-08,Female,2002-05-13,1
usr_e98f26e1,evt_aa832ba1,tier_basic,32.28,Art,org_5b414337,2024-11-11,Male,1978-09-20,1
usr_90fc495a,evt_e8352d41,tier_standard,139.54,Business,org_2146850b,2024-08-20,Non-binary,1987-07-26,1
usr_7049f14b,evt_adacf0ed,tier_standard,56.59,Music,org_c52899f2,2024-07-24,Male,1970-07-18,1
usr_ba1e1911,evt_52305f57,tier_standard,92.03,Sports,org_3242ba6a,2025-03-02,Female,1970-10-07,1
usr_049057de,evt_723e06d9,tier_basic,156.17,Food,org_080e13e5,2025-01-21,Male,1969-10-04,1
usr_a45d724e,evt_8472bece,tier_basic,132.18,Business,org_4526b28b,2024-07-28,Non-binary,1984-09-26,1
usr_d98597ee,evt_961ad938,tier_basic,58.42,Music,org_5b3923f5,2025-02-20,Female,1968-09-13,1
usr_4cb89be2,evt_12096555,tier_basic,100.86,Business,org_41ff8609,2025-02-05,Male,2005-03-26,1
usr_75a7cc18,evt_e5435560,tier_standard,121.6,Tech,org_f868641f,2024-08-16,Non-binary,2004-05-08,1
usr_1993e22b,evt_a9fd965f,tier_premium,192.99,Art,org_13a05a7d,2024-08-03,Male,1983-06-10,1
usr_d8937f29,evt_2d968d10,tier_premium,175.16,Business,org_9dd27cd2,2025-05-04,Female,1965-01-31,1
usr_b62504fe,evt_3dbf63bc,tier_standard,48.47,Sports,org_f94a77e2,2025-03-29,Female,1973-06-20,1
usr_f1eb9bae,evt_45ea1991,tier_standard,54.37,Music,org_a276270b,2024-12-16,Non-binary,1977-06-01,1
usr_0bd98222,evt_5a8e056b,tier_premium,67.32,Music,org_17bd4518,2024-08-14,Female,1974-03-23,1
usr_ad94b331,evt_c80b8592,tier_standard,21.26,Art,org_7c480880,2025-01-04,Non-binary,1978-04-04,1
usr_b8f7f077,evt_e05b5fba,tier_basic,140.57,Food,org_b7356f20,2025-02-19,Non-binary,1967-01-12,1
usr_91a15302,evt_6eca777b,tier_premium,199.09,Tech,org_91485a7e,2025-06-29,Female,2005-07-17,1
usr_c427aff2,evt_a380d20a,tier_premium,49.54,Sports,org_915fa0c1,2024-10-06,Female,1999-02-25,1
usr_6ebad915,evt_7f0c7f4d,tier_basic,86.42,Tech,org_e864af9f,2024-09-02,Male,1969-01-31,1
usr_84724e5e,evt_5687a75f,tier_premium,186.16,Art,org_3e671eb9,2025-05-25,Male,2000-10-28,1
usr_194474f8,evt_eedfab42,tier_premium,57.72,Business,org_991e25ba,2025-05-25,Female,2004-05-29,1
usr_956058cf,evt_8d64da21,tier_basic,46.87,Music,org_ff143326,2024-08-13,Male,1971-02-07,1
usr_1da00aba,evt_50cd09cd,tier_standard,194.43,Tech,org_06c9da4b,2024-11-02,Non-binary,2004-08-25,1
usr_97dc7b01,evt_30d14eff,tier_standard,38.74,Tech,org_e8d3f5b3,2025-03-22,Female,1974-05-01,1
usr_5b7b7a3a,evt_7c8ad7d6,tier_basic,160.4,Sports,org_e738864e,2025-03-28,Female,1985-04-14,1
usr_e45a24c5,evt_52b31db1,tier_premium,183.29,Food,org_463aa953,2025-03-26,Female,1986-04-01,1
usr_84af5946,evt_82f758d3,tier_standard,73.66,Business,org_7c3182f0,2025-06-14,Non-binary,2007-01-25,1
usr_0dc2c768,evt_08083618,tier_standard,90.14,Music,org_584785d6,2024-09-23,Female,1996-12-19,1
usr_d2b75adc,evt_f9d4a0f0,tier_standard,105.47,Food,org_f94cf4ec,2025-03-20,Male,1969-10-14,1
usr_f5899b6b,evt_40c18244,tier_premium,50.29,Business,org_dc2a7e13,2024-09-24,Non-binary,2006-01-08,1
usr_ded043f2,evt_eb196254,tier_standard,151.28,Business,org_1b634e28,2025-06-09,Male,1968-10-14,1
usr_593e9d8d,evt_b791668b,tier_standard,16.34,Sports,org_9a9d42c5,2025-06-15,Male,1985-06-13,1
usr_cc1a7951,evt_accb8fff,tier_basic,147.18,Tech,org_507bc0c5,2025-01-05,Female,2001-05-30,1
usr_b178b882,evt_deba2a08,tier_premium,146.87,Music,org_8c0c0811,2025-02-02,Non-binary,1973-01-16,1
usr_783f3630,evt_d418d6c0,tier_premium,137.62,Art,org_f77131d6,2025-06-20,Male,2001-06-20,1
usr_f17fcd05,evt_09a80c07,tier_premium,34.05,Art,org_d9341bd3,2024-11-07,Male,2000-04-15,1
usr_6e6e71d2,evt_5cf461c5,tier_standard,147.16,Tech,org_40f41315,2025-06-30,Female,1987-03-26,1
usr_17a828ee,evt_20b19a9f,tier_standard,161.33,Food,org_afeccbcf,2024-08-15,Non-binary,1998-09-24,1
usr_d0f943ce,evt_9111e8ab,tier_basic,134.26,Sports,org_27c1af08,2024-12-13,Non-binary,1969-02-10,1
usr_47e90020,evt_cf2f12ef,tier_basic,21.14,Tech,org_75294948,2025-02-07,Female,2003-04-07,1
usr_c43f5ea6,evt_3af0591b,tier_standard,80.6,Music,org_2a0086f1,2024-07-31,Male,1985-03-24,1
usr_41513e39,evt_6cd94069,tier_premium,166.53,Art,org_0121cd8d,2024-12-23,Non-binary,2002-05-03,1
usr_c67bfacf,evt_051ba94d,tier_premium,134.35,Art,org_0f20077f,2024-07-30,Non-binary,1992-09-13,1
usr_18eb0e18,evt_802e6899,tier_premium,123.41,Sports,org_dbe4711e,2025-02-23,Female,1984-07-20,1
usr_990ed3d5,evt_7511dec1,tier_standard,34.81,Tech,org_3f036fdf,2025-01-25,Male,1981-02-27,1
usr_0c74739d,evt_26862b2c,tier_standard,185.05,Tech,org_95947d48,2025-04-22,Male,1986-04-24,1
usr_62c642b3,evt_a3f255df,tier_premium,115.5,Tech,org_1c0e183f,2025-03-12,Non-binary,2004-12-12,1
usr_4c29f34a,evt_8dfa5b01,tier_premium,153.37,Tech,org_99a76a0d,2024-09-26,Male,1996-11-14,1
usr_05706166,evt_3cc00892,tier_premium,150.71,Tech,org_e08e7f78,2024-12-08,Non-binary,1997-09-21,1
usr_e0cfb655,evt_56d0db08,tier_standard,115.4,Food,org_9de94160,2025-06-17,Female,1968-02-17,1
usr_be572a7b,evt_4cd759a7,tier_premium,144.32,Tech,org_8cfc5693,2024-10-13,Female,1965-05-24,1
